Time,X,Y,Z
33.556833479,1.896889742985984,1.8968471494037935,1.5058930820741228
33.55729398,1.8979060933309997,1.8978637899839985,1.5060563511252698
33.557760855,1.8986624163239583,1.89862032917791,1.506177848752587
33.558283038,1.8995458667447649,1.8995040337657925,1.5063209409650593
33.558800287,1.9004155258886397,1.9003739447278194,1.5064629241784802
33.572169428,1.901343556436418,1.9013022443683172,1.5066144373163612
33.591777145,1.9021873549628217,1.9021462878714388,1.506752198499023
34.155845009,1.9175010725322177,1.917464479106761,1.509264764876086
34.156550691,1.9182694662372433,1.9182330987095866,1.5093917154982148
34.157063911,1.919189297459882,1.9191532006825684,1.5095436859871316
34.159167867,1.9197705114937542,1.919734585916333,1.5096398947890737
34.159688927,1.9205723361716032,1.920536647030497,1.5097726214600775
34.160118974,1.9213053800431819,1.9212699072853288,1.5098941840803086
34.160599065,1.9219931482766628,1.9219578787796745,1.510008499841285
34.161101225,1.922735451870055,1.9227004019723934,1.5101318800857768
34.161615129,1.9235518997049867,1.9235170917117892,1.510267916779247
34.162124255,1.9242461001378146,1.9242114980243161,1.5103835846036495
34.169743094,1.924901591766686,1.9248671843288438,1.510493061637383
34.192663991,1.9255952975639445,1.9255610963480772,1.5106089210326938
34.749309932,1.9372239349089826,1.9371932013267126,1.5125574283203063
34.750080942,1.937765852091413,1.9377352787223854,1.5126480230474346
34.750606066,1.9382146630840447,1.9381842218723428,1.512723048274325
34.751111533,1.93864191492705,1.9386115990346682,1.5127944652715162
34.751625343,1.9391195488159119,1.939089373290465,1.512874303868569
34.752128228,1.939550150618237,1.9395201011708387,1.5129462765029196
34.752642715,1.9399227343176892,1.9398927941442408,1.5130085517577316
34.753142391,1.9403169023597544,1.9402870773647125,1.5130744307330857
34.75365071,1.9407236292018775,1.9406939232962126,1.5131424087340748
34.7541542,1.9410669967574559,1.9410373910086351,1.5131997937542039
34.754657938,1.941469136663577,1.9414396484729124,1.513267001076607
34.769817421,1.9417733873597613,1.9417439877666853,1.5133178456601466
34.789036739,1.942090327730183,1.9420610200911674,1.513370807657189
34.812302898,1.9424272873041564,1.9423980776396292,1.5134271149605374
34.833131983,1.9427082183046227,1.9426790900147377,1.5134740568143572
34.849007454,1.9430023233663252,1.9429732804405866,1.5135231999878174
34.870490835,1.9432872567029447,1.9432582961786733,1.513570807730172
34.895082456,1.9435728052065138,1.9435439274362618,1.5136185182715438
35.448134068,1.9469183535832442,1.946890430093168,1.514177316105839
35.452775157,1.94704810682332,1.947020219640964,1.5141989799116409
35.45332187,1.9471583798076049,1.947130523527392,1.514217391266974
35.453814465,1.947290624422661,1.9472628050457472,1.514239469683246
35.454313018,1.947399153393911,1.947371364347861,1.514257588744699
35.454798366,1.9475011280239622,1.947473367345907,1.514274612501177
35.45528838,1.9476090577072223,1.947581327100249,1.5142926304046418
35.455774598,1.9477122392348953,1.9476845374185563,1.5143098556491847
35.45626506,1.9478086200929672,1.947780945044591,1.5143259445902244
35.456749555,1.947902911289136,1.9478752623060975,1.5143416837314085
35.457239252,1.9479979865999164,1.9479703637769414,1.5143575527782855
35.474473513,1.9480852861477231,1.94805768737855,1.5143721239731511
35.489217096,1.9481581794937715,1.9481306007089276,1.5143842898728042
35.513637892,1.9482458806346385,1.9482183259282968,1.514398927196331
35.529837811,1.948316063864854,1.9482885283306628,1.51441064005605
35.553452846,1.9483985722865071,1.9483710591829329,1.514424409012721
35.56895146,1.9484578158614034,1.948430318880276,1.51443429554689
35.591343321,1.9485268587048978,1.9484993804182664,1.514445816665012
36.211246418,1.9495021674748385,1.9494749466368295,1.5146085099926792
36.211971402,1.9495288079798356,1.9495015939054015,1.5146129519048905
36.212599249,1.9495562072211219,1.9495290001074908,1.5146175203255972
36.213111708,1.9495818414991117,1.9495546408575846,1.5146217942017148
36.213689177,1.9496056631956826,1.9495784685308934,1.5146257656311795
36.214204805,1.9496309790726718,1.9496037907635184,1.5146299861629737
36.214705857,1.9496522253025919,1.9496250422933759,1.5146335280071108
36.215215275,1.9496744260896848,1.9496472486216425,1.514637228980574
36.215711675,1.9496951854212832,1.949668013101342,1.5146406894449853
36.216216254,1.9497149667382643,1.9496877992920238,1.5146439866784822
36.23364157,1.9497362707262833,1.949709108531819,1.5146475377174649
36.249539243,1.949752458859439,1.9497253006291462,1.5146502358596976
36.268933045,1.9497707223268423,1.9497435685710929,1.514653279906541
36.29050921,1.949787994011596,1.9497608444592727,1.5146561584740283
36.875153997,1.950023848405032,1.949996754374986,1.514695455105629
36.875900913,1.9500313577961403,1.9500042654477885,1.514696705764837
36.876513389,1.950039235218929,1.950012144635073,1.514698017718289
36.877029161,1.9500458645455208,1.9500187754352005,1.5146991217439616
36.877540683,1.9500525268161162,1.9500254391751923,1.5147002311940208
36.878039468,1.9500593441286906,1.9500322579916332,1.514701366462828
36.878505909,1.9500651195998966,1.950038034726903,1.5147023281834264
36.879045797,1.9500714683367033,1.9500443848534748,1.5147033853631535
36.879567875,1.9500771069108853,1.9500500246522088,1.5147043242366618
36.880080312,1.9500829184132196,1.9500558374065902,1.5147052918521169
36.894911477,1.9500876952048782,1.950060615227497,1.5147060871881983
36.909040423,1.9500926621032948,1.9500655831874942,1.5147069141331302
36.930712557,1.950097740971865,1.950070663141709,1.5147077597201195
36.951371436,1.950102886119795,1.9500758093805073,1.5147086162972403
36.971743552,1.9501070205257571,1.9500799446631245,1.5147093046035125
36.99091024,1.9501115923391876,1.950084517437989,1.5147100656913504
37.570261084,1.9501712496566181,1.9501441867617113,1.5147199946788876
37.570747647,1.9501732748287626,1.9501462123171753,1.5147203316431825
37.571138807,1.9501749939209472,1.9501479317317179,1.5147206176704762
37.571810542,1.950176896640906,1.9501498348084574,1.5147209342502639
37.572544696,1.950178648320201,1.9501515868131265,1.5147212256910576
37.573235655,1.950180272500549,1.9501532112951554,1.5147214959188382
37.573878856,1.9501820171260689,1.9501549562416567,1.5147217861784028
37.574575579,1.95018354951022,1.9501564889077287,1.5147220411266136
37.575214999,1.9501847859489245,1.9501577255717355,1.5147222468324946
37.57590073,1.950186255353559,1.9501591952441097,1.514722491296836
37.592765373,1.9501876640449751,1.9501606041897288,1.514722725655544
37.616724811,1.9501890002863629,1.9501619406722326,1.5147229479610114
37.630761257,1.95019037349435,1.9501633141255965,1.5147231764125382
37.653059374,1.9501916248259124,1.9501645656785656,1.5147233845854284
37.670692345,1.9501926899647153,1.9501656310058193,1.514723561783086
37.690660132,1.950193828485527,1.9501667697260747,1.5147237511867566
38.277515949,1.9502090838888408,1.950182027661223,1.5147262891911681
38.278359786,1.9502095567501316,1.9501825005955777,1.5147263678788867
38.278858577,1.950210042878684,1.9501829867992337,1.5147264487743777
38.279392469,1.9502105132125684,1.950183457205007,1.514726527047087
38.279879348,1.9502109711899438,1.950183915251634,1.5147266032696036
38.280373746,1.9502113795541716,1.9501843236776029,1.514726671234858
38.280854684,1.9502117870055025,1.950184731189878,1.5147267390543766
38.281337637,1.9502121778128811,1.9501851220557027,1.5147268041035395
38.281817403,1.950212566144545,1.9501855104448205,1.514726868747259
38.282301309,1.9502129441194946,1.9501858884756829,1.514726931666945
38.290924571,1.950213286092166,1.9501862304984001,1.5147269886000299
38.312127364,1.9502136113696014,1.9501865558229297,1.5147270427605246
38.333441862,1.9502140022741545,1.9501869467840676,1.5147271078482971
38.351728709,1.9502142802120785,1.950187224761796,1.5147271541330376
38.369397101,1.9502145545544527,1.9501874991434536,1.5147271998190142
38.391105283,1.9502148422746353,1.950187786904398,1.5147272477402585
38.945247293,1.950218526135719,1.9501914712627482,1.5147278619603177
38.945788765,1.9502186475717873,1.9501915927142253,1.5147278822477401
38.946328372,1.9502187837336349,1.9501917288933466,1.5147279049952889
38.946834053,1.950218927920052,1.9501918730979022,1.5147279290940001
38.947340871,1.9502190385278155,1.9501919837194701,1.5147279475892756
38.947840082,1.950219158224009,1.950192103430599,1.5147279676042724
38.94834321,1.9502192579199482,1.9501922031388852,1.5147279842834591
38.948834657,1.950219370887921,1.9501923161208456,1.5147280031830643
38.949333183,1.9502194826532284,1.9501924278998952,1.5147280218917925
38.949886534,1.950219571857774,1.9501925171153387,1.5147280368329052
38.950544599,1.9502196650550627,1.9501926103240108,1.5147280524427733
38.970388909,1.9502197591988373,1.9501927044792176,1.5147280682212994
38.993630328,1.9502198394582386,1.9501927847483156,1.514728081682109
39.010770375,1.9502199273380156,1.9501928726387072,1.5147280964209793
39.032710645,1.9502200120189974,1.9501929573298724,1.514728110633942
39.049728418,1.950220081271644,1.9501930265908451,1.5147281222573934
39.07666694,1.9502201662870764,1.9501931116164626,1.5147281365379328
39.089055211,1.950220227968083,1.9501931733048572,1.514728146898852
39.640104585,1.950221162694609,1.9501941081434555,1.5147283047195077
39.64079101,1.9502211970640202,1.950194142517129,1.5147283105734544
39.641295835,1.950221233817467,1.9501941792751325,1.5147283168334602
39.641780932,1.9502212642903403,1.950194209751831,1.5147283220334644
39.642269136,1.950221295172464,1.9501942406378865,1.5147283273138885
39.642748925,1.9502213312445065,1.9501942767145204,1.5147283334817183
39.643234366,1.9502213534730513,1.9501942989459404,1.514728337290671
39.643802981,1.9502213822484724,1.9501943277250828,1.5147283422214581
39.644294987,1.9502214102941213,1.9501943557744246,1.5147283470382578
39.644772528,1.9502214376809297,1.9501943831648383,1.5147283517419023
39.653749581,1.9502214636268018,1.950194409114195,1.5147283562090446
39.670072844,1.9502214853393955,1.9501944308297041,1.5147283599473365
39.695257674,1.9502215108725796,1.950194456366393,1.5147283643550096
39.709719039,1.9502215313116127,1.9501944768082315,1.5147283678833035
39.732436328,1.9502215547058364,1.9501945002057446,1.5147283719331188
39.750602798,1.9502215753144594,1.9501945208172649,1.514728375500714
39.772367952,1.950221594358005,1.9501945398635587,1.5147283788073087
39.790902833,1.9502216128999614,1.9501945584082683,1.514728382037179
40.36872783,1.9502218664085578,1.9501948119618966,1.5147284270861272
40.369453559,1.9502218752415272,1.9501948207969126,1.514728428709043
40.369994973,1.9502218838500198,1.950194829407505,1.514728430301742
40.370508659,1.9502218920913967,1.9501948376508922,1.5147284318265193
40.371005616,1.950221900164689,1.9501948457262608,1.5147284333312758
40.371562523,1.9502219073940217,1.9501948529574524,1.514728434678729
40.372059974,1.9502219149664508,1.9501948605319377,1.51472843610126
40.372562594,1.9502219221893797,1.9501948677569403,1.5147284374695045
40.373053924,1.950221928239255,1.9501948738085524,1.5147284386155366
40.373553435,1.9502219346615575,1.9501948802328066,1.514728439842945
40.374169713,1.9502219409047634,1.95019488647791,1.514728441036125
40.393189953,1.9502219477120584,1.9501948932873976,1.5147284423494027
40.979906645,1.9502220283433909,1.9501949739552926,1.514728458918488
40.980653875,1.9502220309445841,1.950194976558286,1.5147284595107464
40.981161346,1.9502220338205012,1.9501949794361932,1.5147284601655562
40.983063269,1.95022203597668,1.9501949815939683,1.5147284606659681
40.983823515,1.9502220383767659,1.950194983995956,1.5147284612342828
40.98440006,1.9502220405572588,1.9501949861781767,1.5147284617506003
40.984764783,1.9502220426950894,1.9501949883178207,1.5147284622675894
40.985230075,1.9502220447904621,1.9501949904149711,1.514728462774311
40.985806782,1.9502220467797489,1.950194992406065,1.514728463266112
40.986419215,1.9502220487366824,1.950194994364903,1.5147284637612213
40.989609262,1.9502220505491998,1.9501949961791845,1.514728464219793
41.009633084,1.9502220522347071,1.9501949978664492,1.514728464656658
41.030988819,1.950222053971614,1.950194999605167,1.5147284651068451
41.050659409,1.9502220556252137,1.9501950012606146,1.5147284655463935
41.075615009,1.9502220571054592,1.9501950027426331,1.514728465950361
41.09200081,1.9502220588044061,1.9501950044436152,1.5147284664140135
41.670255434,1.9502220785720552,1.9501950242460884,1.5147284727776729
41.671025384,1.9502220792536797,1.95019502492948,1.514728473045739
41.671633752,1.9502220799191923,1.9501950255968439,1.5147284733181967
41.6722652,1.9502220805939017,1.9501950262734302,1.5147284735944195
41.672915451,1.9502220812414923,1.9501950269229542,1.5147284738707192
41.673521789,1.950222081798573,1.950195027481698,1.5147284741084022
41.674106001,1.9502220823820149,1.9501950280670095,1.5147284743681189
41.674692597,1.9502220829780172,1.9501950286650618,1.5147284746452276
41.675289073,1.9502220835228774,1.9501950292117958,1.514728474898558
41.675874925,1.9502220840414113,1.9501950297322437,1.5147284751506445
41.676474854,1.9502220844902998,1.9501950301829107,1.5147284753790682
41.691833852,1.9502220849447731,1.9501950306391849,1.5147284756103336
42.317056982,1.9502220917931805,1.9501950375296409,1.5147284803302346
42.317776205,1.9502220920276265,1.9501950377664243,1.514728480565424
42.318305322,1.9502220921723454,1.9501950379126927,1.5147284807192425
42.318944544,1.9502220923607692,1.9501950381031337,1.5147284809195138
42.31953761,1.9502220925292064,1.9501950382735072,1.5147284811093238
42.320049875,1.9502220926821903,1.9501950384283797,1.5147284812922195
42.32056206,1.950222092843211,1.9501950385913882,1.5147284814847235
42.3210634,1.9502220929913856,1.9501950387415272,1.514728481672775
42.321440745,1.9502220931379752,1.9501950388900604,1.5147284818588151
42.321823408,1.9502220932753154,1.950195039029356,1.5147284820439575
42.333164606,1.9502220934236276,1.9501950391797802,1.514728482243891
42.351016145,1.9502220935483303,1.95019503930639,1.5147284824225558
42.372272717,1.9502220936683132,1.9501950394283438,1.5147284826053569
42.389197746,1.9502220937837569,1.9501950395456837,1.514728482781242
42.992111727,1.9502220953839393,1.9501950411859217,1.5147284863120465
42.993259058,1.9502220954366798,1.9501950412407212,1.5147284864865511
42.994187318,1.9502220954920073,1.9501950412983724,1.5147284866823998
42.994878446,1.950222095535541,1.9501950413437343,1.5147284868365005
42.995580734,1.9502220955848708,1.9501950413952935,1.5147284870233937
42.996271127,1.9502220956230953,1.9501950414352456,1.5147284871682127
42.996860117,1.9502220956720477,1.950195041486579,1.5147284873667992
42.997502687,1.9502220957136571,1.950195041530212,1.5147284875355966
42.99812067,1.9502220957528575,1.950195041571465,1.5147284877059495
42.998727269,1.9502220957874514,1.9501950416080096,1.5147284878670644
43.273463435,1.9502220959801504,1.9501950418128202,1.5147284888607868
43.274154337,1.9502220960094045,1.9501950418441376,1.5147284890289692
43.274734371,1.9502220960364778,1.9501950418732696,1.5147284891960977
43.275265913,1.9502220960651346,1.9501950419041056,1.514728489373002
43.275790921,1.9502220960916854,1.9501950419328342,1.5147284895490924
43.276314418,1.9502220961128436,1.9501950419558653,1.5147284896999373
43.277042934,1.950222096134482,1.9501950419795717,1.5147284898658657
43.277593197,1.9502220961595338,1.9501950420070175,1.514728490057968
43.278088095,1.9502220961789176,1.9501950420284022,1.5147284902179423
43.278587006,1.9502220961974044,1.9501950420487975,1.514728490370514
43.291208293,1.950222096215725,1.950195042069162,1.5147284905333511
43.310985463,1.950222096233313,1.9501950420888718,1.5147284907018255
43.330670909,1.9502220962518808,1.9501950421096796,1.5147284908796865
43.356634629,1.9502220962691188,1.950195042129168,1.5147284910577772
43.369059016,1.9502220962826755,1.9501950421444945,1.5147284911978347
43.392975113,1.9502220962982262,1.9501950421622436,1.5147284913712493
43.966035792,1.9502220964881511,1.9501950423924697,1.5147284945015442
43.966837678,1.9502220964940185,1.9501950424004826,1.5147284946656052
43.96727545,1.9502220964998338,1.9501950424084242,1.51472849482821
43.967628042,1.9502220965058419,1.950195042416853,1.514728495012846
43.968005025,1.9502220965113672,1.9501950424246044,1.5147284951826436
43.968360935,1.9502220965163286,1.9501950424317742,1.5147284953506819
43.968742798,1.950222096519915,1.9501950424371302,1.514728495484987
43.969193916,1.9502220965245674,1.950195042444078,1.514728495659208
43.9696117,1.9502220965282717,1.9501950424498151,1.5147284958131428
43.970108132,1.9502220965320285,1.9501950424558752,1.5147284959871197
43.970616173,1.9502220965353567,1.9501950424612435,1.5147284961412417
43.992768255,1.9502220965388448,1.950195042467132,1.5147284963221341
44.558375632,1.9502220965693151,1.9501950425392576,1.5147284994239687
44.559127909,1.950222096569668,1.9501950425422119,1.51472849961531
44.559636653,1.9502220965697767,1.9501950425441679,1.5147284997508959
44.560123707,1.9502220965699248,1.9501950425468295,1.514728499935401
44.560617361,1.9502220965699,1.95019504254876,1.5147285000786255
44.561101691,1.950222096569866,1.9501950425513943,1.5147285002740651
44.561711697,1.9502220965697328,1.9501950425529377,1.514728500396615
44.562209309,1.9502220965695523,1.9501950425550296,1.5147285005627114
44.56269448,1.9502220965691923,1.950195042557211,1.5147285007481008
44.563179947,1.950222096568795,1.9501950425588028,1.5147285008928837
44.570616416,1.9502220965683392,1.9501950425606294,1.5147285010590334
44.595450253,1.950222096567765,1.950195042562318,1.5147285012234253
45.197167547,1.8978473367603834,1.8930344158190315,1.4919224730729799
45.198061367,1.8916588016651978,1.8852879968702365,1.4895112449811452
45.198638001,1.8846320144707336,1.87560736114886,1.4867967905432007
45.199166169,1.8774838344420108,1.8648986851362237,1.484047528901358
45.46181638,1.814033219263967,1.7445911394340525,1.457642670993419
45.463006353,1.8082737338037167,1.731411372323726,1.4549809848937294
45.463743662,1.8032229483445643,1.7198273608032053,1.4526158560976339
45.464398531,1.797011990349877,1.7055822140550652,1.4497074073137215
45.465099009,1.792041393252214,1.694156878531904,1.4473500034723412
45.465776938,1.7873603674077068,1.683397005623928,1.4451299100076784
45.466424175,1.7822281092768006,1.6716323681977747,1.442671991208773
45.467060234,1.776967583596929,1.659573544009764,1.4401526149872828
45.46771926,1.7716336608793124,1.6476045931138035,1.437598460811782
45.468347322,1.7664683656839744,1.636252907075605,1.4351254013684047
45.470024122,1.7617694898054579,1.6259261756694496,1.4328756401098208
45.489371712,1.7569414791865643,1.6155171789263327,1.43057376801211
46.045257467,1.6693220232066932,1.4344858570587613,1.3892642264196242
46.045974776,1.6645557956784838,1.4245518213265547,1.3869946726939164
46.046512237,1.6597578493400267,1.4145516583969675,1.3847100121202272
46.047035707,1.6550976185052926,1.4048114076263372,1.3824761057943002
46.04746487,1.6505130709173381,1.395229329159463,1.3802784764566933
46.047919762,1.645780485335654,1.3853163715600663,1.3779929992740032
46.048374339,1.6417385317463418,1.376850018215838,1.3760410434873347
46.04886715,1.636929754516194,1.3667596827162252,1.373702792802547
46.049434482,1.6325757651959376,1.3576236329851152,1.3715856805223527
46.049968576,1.627962273287058,1.3479444898463562,1.369330802129024
46.050493819,1.6240994788657623,1.3398414638190876,1.3674335206610364
46.075899341,1.6196087794627627,1.3304212783708869,1.3652278329931786
46.089119728,1.61548304445224,1.321770233233901,1.3631929687823439
46.112130201,1.6108322309794592,1.3120274848842406,1.3608925613372762
46.132651809,1.606557121617687,1.3030717883174634,1.358777988115257
46.152367918,1.6026010783705051,1.2947920569074964,1.3568158908282484
46.168715016,1.5987317740024505,1.2867006351007262,1.3548902881550147
46.19317591,1.594447302375397,1.277741036270886,1.3527580754597974
46.760897324,1.5212720151801666,1.1249425512345552,1.3158834088430378
46.761852362,1.51754184768608,1.1171507318784712,1.313993443426471
46.762433094,1.5141651176177735,1.1100966783254391,1.3122771896259282
46.762809529,1.5106081627872485,1.1026657192120148,1.3104631373960767
46.763181916,1.5070586222527198,1.095250270973608,1.3086528707203187
46.763685162,1.503253050040194,1.0872995212701082,1.3067056688094785
46.764188874,1.5000931948527958,1.080697778654015,1.3050853717287672
46.764686681,1.496609419345369,1.0734193058502386,1.3032989805386563
46.765186225,1.4931425469810145,1.066176169596502,1.3015212611789335
46.765682452,1.489287527405556,1.0581222854091323,1.2995417569982164
46.769703645,1.4862513858176996,1.0517792130802253,1.297982739746779
46.795756881,1.482464505567189,1.0438679378925158,1.2960344214690596
47.340735273,1.42521968193192,0.9242977687086769,1.266155407407916
47.341889292,1.4224197147829147,0.9184495666990015,1.2646769664756268
47.342514564,1.4192899358985624,0.9119125190376358,1.263024382523176
47.343023587,1.4166209242206718,0.9063378178809325,1.2616128778374158
47.34351968,1.4137255283710974,0.9002902409601867,1.2600780980068906
47.344005727,1.4107530727448923,0.894081730282133,1.2585024747740428
47.344466547,1.4077549380015595,0.8878195550343609,1.2569097160625122
47.344910936,1.4046730985161129,0.881382568311202,1.2552724937311086
47.345345019,1.4021833436120958,0.8761822409351994,1.253948694825284
47.3458485,1.3992874585209734,0.870133619933638,1.252408125924282
47.354940077,1.396492639976597,0.8642961137544111,1.250921326612667
47.372827368,1.3933990772892288,0.857834614247893,1.2492747579990753
47.389018065,1.3908878385513412,0.8525894241180632,1.2479381379562893
47.410715805,1.3880556928458352,0.8466739673246079,1.246429402387263
47.434023997,1.38491694576131,0.8401181389741559,1.244757339199764
47.449728588,1.3824614342067214,0.8349893764456965,1.2434481008854907
47.473694359,1.3793486695348682,0.828487842380099,1.241787047284742
47.491507219,1.37689492982773,0.8233628061731895,1.2404776695587507
48.059687313,1.3288460351715485,0.7230091013878377,1.2143044041886812
48.061473778,1.3260594608622944,0.7171892244783633,1.2127675269169629
48.062125681,1.3239653931766822,0.7128156872876757,1.2116125896090895
48.062680954,1.3215208696168106,0.7077102345825772,1.2102576580027964
48.063047838,1.3193055541147714,0.7030835014047344,1.2090297727383363
48.063402614,1.316728669811392,0.6977016517313454,1.2075946526953056
48.063744141,1.3148766071247155,0.693833608409774,1.2065596829881964
48.064107169,1.3126108193975845,0.6891015115164264,1.2052935183840003
48.064460094,1.310287848510089,0.6842500016765608,1.2039913070209147
48.064838158,1.307809898297798,0.6790748348023413,1.2026022208829388
48.075708832,1.3058224945191723,0.6749241788950539,1.2014847683546028
48.092696504,1.3033909812488398,0.6698460243238284,1.2001176109515974
48.689989114,1.260306503914925,0.5798658309683913,1.1757216400169443
48.690898289,1.2581913837125527,0.5754485943267867,1.1745006337659674
48.691449068,1.2564965826817414,0.57190916387367,1.1735222690506475
48.692000613,1.2546078144099173,0.5679646801863889,1.172424037616383
48.692511499,1.252643817244557,0.563863078035426,1.1712831078609685
48.69299726,1.2509414140917,0.5603077954236196,1.1702941456830764
48.693571784,1.2490122332529012,0.5562789028838051,1.169174411988049
48.694083661,1.2472566864087105,0.5526126348860638,1.1681554606356064
48.694593708,1.2454232643090846,0.548783724846937,1.1670921314576201
48.695104615,1.2435872223197262,0.5449493520001844,1.1660272847563862
49.21963608,1.214292837162666,0.48377179466658327,1.1488320819674784
49.22033455,1.212567933301726,0.4801695897561073,1.1478092624818796
49.22083059,1.2111169808128008,0.47713949685297397,1.146948889692792
49.22133245,1.209529606922073,0.4738245121264726,1.146005124217205
49.221825591,1.2076342240154985,0.4698663072922821,1.1448741067419117
49.222318072,1.206374947738661,0.4672365137967257,1.144122669311696
49.222800509,1.2047326006842045,0.46380674652146175,1.143139211872063
49.223291658,1.203245985026271,0.4607022040306657,1.1422490096433264
49.223771369,1.2013898820615432,0.45682605628490824,1.1411348890384982
49.224260396,1.2001449779651472,0.45422629497276185,1.1403876397904493
49.234438401,1.1986604455580994,0.45112610902413824,1.1394964938788252
49.250931678,1.1970399581361755,0.44774200247171336,1.1385236733194464
49.270623957,1.1955873487361783,0.44470848528274237,1.1376516355159063
49.294237648,1.1941067235535963,0.4416164624403707,1.1367614689017673
49.813477746,1.1712880127571859,0.39396417196917916,1.1228671966136912
49.814676781,1.169931801737741,0.39113199974256835,1.122037836370387
49.815490016,1.1685796521712475,0.38830831333318255,1.1212109608400398
49.816258747,1.1672540807809801,0.38554012667729254,1.1204005015966678
49.816978794,1.1658722803825174,0.3826545215394413,1.1195556647738671
49.817666685,1.1645485960439328,0.37989028382821205,1.1187463612386732
49.820757015,1.1632366907921845,0.37715065651034174,1.1179376005819501
49.822038047,1.1620109909143852,0.374591061900646,1.1171757105700213
49.823031662,1.1606491657982079,0.37174720563398306,1.1163292068438377
49.823849658,1.1593993070741448,0.3691371753119431,1.1155468589845443
49.824438801,1.1581372098696356,0.36650159205626714,1.1147541122913078
49.831635675,1.1569765640779797,0.3640778691009779,1.1140250900156599
49.849144429,1.1557449470786114,0.36150594444368,1.1132489304430375
49.869117142,1.1545164884250199,0.35894061932836774,1.1124747622586157
49.891958347,1.1532051733489512,0.3562022716991595,1.1116461592749387
49.9117053,1.1520852801392145,0.3538636633257276,1.1109385141295642
49.930093633,1.1508558059803364,0.35129622213871226,1.1101600834794423
49.949124265,1.1496976397989283,0.3488776883126378,1.1094254094584284
49.970606116,1.1484932851094496,0.34636270557320203,1.1086614370854566
49.991261558,1.1472114831733364,0.3436859922606199,1.1078474648206331
50.531853745,1.1282672668321607,0.3041259398078361,1.0957528605981994
50.533242183,1.1272736718496748,0.30205108870683434,1.0951114537836324
50.534073354,1.1260965027625929,0.29959289694859004,1.0943515431685875
50.534908334,1.1250442173527677,0.2973954893900577,1.0936722180393397
50.535998766,1.1241285887085948,0.29548345388355607,1.0930811151135635
50.536961198,1.1230891867354433,0.29331295043083133,1.0924099573088606
50.537884546,1.1219742473485124,0.29098470657067754,1.091689870563491
50.538455403,1.1207809336598034,0.28849280305325437,1.0909191664319833
50.539052233,1.119940629927252,0.2867380621914538,1.0903753660954398
50.539631932,1.1189340204903109,0.28463604055813674,1.089723942088404
50.540233098,1.1179737631848108,0.2826308150373911,1.089098663518339
50.549526476,1.1170103309326358,0.2806189622793436,1.0884675714915435
50.575243147,1.1160052340965911,0.2785201076277725,1.0878091879464753
50.589125795,1.11506360838158,0.2765537952308244,1.087190057889637
51.132660965,1.0994635863450806,0.2439778277096889,1.0768201370676755
51.133509128,1.0985250816536767,0.24201804755958153,1.0761886249450285
51.134058819,1.097725157824763,0.24034765053632443,1.0756487921369713
51.134620768,1.0969234094165954,0.23867344518536648,1.0751077284619899
51.135173804,1.0960224999056103,0.236792169827444,1.0745007656745496
51.13566548,1.0951465785612027,0.23496307665817692,1.073910638497755
51.136157403,1.0942278561210945,0.2330446041907495,1.0732928219161109
51.136641775,1.0935619573411606,0.23165407817418554,1.0728450228609576
51.137211582,1.092717191284298,0.22989004055644946,1.0722778858451285
51.137795519,1.0918438529721344,0.22806634028294498,1.071691567212128
51.138162704,1.09093223883436,0.2261627117718809,1.0710797326555936
51.150791167,1.0901578824424827,0.22454570341940402,1.070560164540754
51.171568363,1.0893741364359617,0.2229090891110733,1.070034296665188
51.189221282,1.0885943448078719,0.221280732810244,1.0695095220859236
51.727273599,1.075435327572014,0.19380232755109786,1.0604616297413128
51.727945775,1.074896643621892,0.19267746012137826,1.0600874490647436
51.728470403,1.0742414431393124,0.19130928457337287,1.059631874316269
51.728966967,1.0735400543883578,0.18984466087541962,1.0591441842127565
51.729471408,1.072847930910252,0.18839938526740452,1.0586594588201792
51.729945985,1.0721167851649605,0.18687262567700202,1.058147404743907
51.730390427,1.0714649942503838,0.18551157388180758,1.0576909267045844
51.730857816,1.0707226644305954,0.1839614621574028,1.0571668379285801
51.731230547,1.0700620535230665,0.18258199333564407,1.0566986036612047
51.731578185,1.0693228562538821,0.1810384242272402,1.056174668599411
51.731924492,1.068772799225083,0.17988981059592127,1.055786001811837
51.752842499,1.0680811592067025,0.1784455460409163,1.055298715670336
51.769142934,1.0674363162964213,0.1770990030021677,1.0548444001141322
51.789578393,1.0667765246865577,0.17572124369081002,1.0543796281729376
52.424686104,1.053377917470687,0.14774267725917772,1.0447696951286856
52.425222644,1.0527902622972463,0.1465155550062437,1.0443429630819745
52.425667349,1.0522339789939303,0.14535394218243053,1.0439370188263388
52.426169368,1.0516349017206588,0.14410296928116487,1.0434998461973946
52.42666484,1.0510322151660705,0.1428444605198872,1.04306003998087
52.427116134,1.0505457756762535,0.14182869417131128,1.0427047912739913
52.427539232,1.049954716020817,0.1405944644259634,1.0422731382871513
52.427994425,1.0494618389570325,0.13956525552074814,1.0419129260856874
52.428371818,1.0488855872298826,0.13836194601949584,1.0414902979780172
52.428760214,1.0483678614652436,0.13728084912336788,1.0411105935157288
52.429124995,1.04786384950294,0.1362283883532624,1.0407390574161066
52.451465673,1.0473037585463802,0.13505882475336173,1.040324152833036
52.476655016,1.046658622929038,0.13371167475490053,1.0398462491158458
